obs_id,species_key,scientific_name,common_name,photo_id,url,license,date_observed,latitude,longitude,quality_grade,num_agreements,source,local_path,status
349977260,falco_peregrinus,Falco peregrinus,Peregrine Falcon,638498228,https://static.inaturalist.org/photos/638498228/medium.jpg,,2026-04-15,-42.7062413,147.2614762,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_349977260_638498228.jpg,already_exists
349960631,falco_peregrinus,Falco peregrinus,Peregrine Falcon,638466782,https://inaturalist-open-data.s3.amazonaws.com/photos/638466782/medium.jpg,cc-by-nc,2026-04-15,-38.2629,144.5967144997,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_349960631_638466782.jpg,already_exists
349941120,falco_peregrinus,Falco peregrinus,Peregrine Falcon,638427658,https://inaturalist-open-data.s3.amazonaws.com/photos/638427658/medium.jpg,cc-by-nc,2026-04-15,-27.84682,153.3152166667,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_349941120_638427658.jpg,already_exists
349451065,falco_peregrinus,Falco peregrinus,Peregrine Falcon,637472123,https://inaturalist-open-data.s3.amazonaws.com/photos/637472123/medium.jpg,cc-by-nc,2026-04-10,-34.3672416667,150.8759466667,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_349451065_637472123.jpg,already_exists
348954403,falco_peregrinus,Falco peregrinus,Peregrine Falcon,636496815,https://inaturalist-open-data.s3.amazonaws.com/photos/636496815/medium.jpg,cc-by-nc,2026-04-11,-32.3552103912,115.7507274783,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_348954403_636496815.jpg,already_exists
348675631,falco_peregrinus,Falco peregrinus,Peregrine Falcon,635947891,https://static.inaturalist.org/photos/635947891/medium.jpg,,2023-12-26,-14.7011958384,131.9161439314,research,0,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_348675631_635947891.jpg,already_exists
348629310,falco_peregrinus,Falco peregrinus,Peregrine Falcon,635851472,https://inaturalist-open-data.s3.amazonaws.com/photos/635851472/medium.jpg,cc-by-nc,2026-04-10,-36.1238519153,140.2185959977,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_348629310_635851472.jpg,already_exists
348571679,falco_peregrinus,Falco peregrinus,Peregrine Falcon,635734502,https://inaturalist-open-data.s3.amazonaws.com/photos/635734502/medium.jpg,cc-by-nc,2026-04-08,-35.1259438291,150.7631976273,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_348571679_635734502.jpg,already_exists
347783186,falco_peregrinus,Falco peregrinus,Peregrine Falcon,634178273,https://inaturalist-open-data.s3.amazonaws.com/photos/634178273/medium.jpg,cc-by-nc,2026-04-04,-29.9330286048,117.9819269775,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_347783186_634178273.jpg,already_exists
347777451,falco_peregrinus,Falco peregrinus,Peregrine Falcon,634166868,https://inaturalist-open-data.s3.amazonaws.com/photos/634166868/medium.jpg,cc-by,2026-02-12,-33.770755365,151.1145664751,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_347777451_634166868.jpg,already_exists
347772571,falco_peregrinus,Falco peregrinus,Peregrine Falcon,634156663,https://inaturalist-open-data.s3.amazonaws.com/photos/634156663/medium.jpg,cc-by-nc,2026-04-03,-30.5572283737,117.7948852225,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_347772571_634156663.jpg,already_exists
347758569,falco_peregrinus,Falco peregrinus,Peregrine Falcon,634129843,https://static.inaturalist.org/photos/634129843/medium.jpg,,2026-04-06,-23.3748053684,150.5118948125,research,4,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_347758569_634129843.jpg,already_exists
347434213,falco_peregrinus,Falco peregrinus,Peregrine Falcon,633482223,https://inaturalist-open-data.s3.amazonaws.com/photos/633482223/medium.jpg,cc-by-nc,2026-04-04,-26.8022828284,153.1455010768,research,4,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_347434213_633482223.jpg,already_exists
347213127,falco_peregrinus,Falco peregrinus,Peregrine Falcon,633041117,https://inaturalist-open-data.s3.amazonaws.com/photos/633041117/medium.jpg,cc0,2026-04-04,-38.2204018914,145.5382210994,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_347213127_633041117.jpg,already_exists
346953267,falco_peregrinus,Falco peregrinus,Peregrine Falcon,632526868,https://inaturalist-open-data.s3.amazonaws.com/photos/632526868/medium.jpg,cc-by-nc,2017-03-10,-37.3898754105,144.97960393,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_346953267_632526868.jpg,already_exists
346550727,falco_peregrinus,Falco peregrinus,Peregrine Falcon,631731469,https://inaturalist-open-data.s3.amazonaws.com/photos/631731469/medium.jpg,cc-by-nc,2026-04-01,-33.865275,151.2108466667,research,4,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_346550727_631731469.jpg,already_exists
346322412,falco_peregrinus,Falco peregrinus,Peregrine Falcon,631280073,https://inaturalist-open-data.s3.amazonaws.com/photos/631280073/medium.jpg,cc-by-nc,2026-03-29,-35.7311695777,150.2067273483,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_346322412_631280073.jpg,already_exists
346300991,falco_peregrinus,Falco peregrinus,Peregrine Falcon,631199666,https://inaturalist-open-data.s3.amazonaws.com/photos/631199666/medium.jpg,cc-by-nc,2026-03-01,-37.8006022757,148.7416157895,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_346300991_631199666.jpg,already_exists
346104023,falco_peregrinus,Falco peregrinus,Peregrine Falcon,630843476,https://inaturalist-open-data.s3.amazonaws.com/photos/630843476/medium.jpg,cc-by-nc,2026-03-30,-34.891278671,138.4953859511,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_346104023_630843476.jpg,already_exists
345858790,falco_peregrinus,Falco peregrinus,Peregrine Falcon,630365128,https://inaturalist-open-data.s3.amazonaws.com/photos/630365128/medium.jpg,cc-by-nc,2026-03-29,-35.2281608855,149.4590698252,research,4,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_345858790_630365128.jpg,already_exists
345717743,falco_peregrinus,Falco peregrinus,Peregrine Falcon,630063032,https://inaturalist-open-data.s3.amazonaws.com/photos/630063032/medium.jpg,cc-by-nc,2026-02-15,-25.2440991667,130.9752086117,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_345717743_630063032.jpg,already_exists
345620396,falco_peregrinus,Falco peregrinus,Peregrine Falcon,629898493,https://inaturalist-open-data.s3.amazonaws.com/photos/629898493/medium.jpg,cc-by-nc,2026-03-28,-34.868513478,138.7669568818,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_345620396_629898493.jpg,already_exists
345429810,falco_peregrinus,Falco peregrinus,Peregrine Falcon,629522703,https://inaturalist-open-data.s3.amazonaws.com/photos/629522703/medium.jpg,cc-by-nc,2026-03-27,-37.767131,144.9248074,research,4,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_345429810_629522703.jpg,already_exists
345241929,falco_peregrinus,Falco peregrinus,Peregrine Falcon,629150973,https://static.inaturalist.org/photos/629150973/medium.jpg,,2026-01-27,-37.583862113,144.9174942093,research,7,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_345241929_629150973.jpg,already_exists
345031270,falco_peregrinus,Falco peregrinus,Peregrine Falcon,628731705,https://inaturalist-open-data.s3.amazonaws.com/photos/628731705/medium.jpg,cc-by-nc,2025-09-13,-37.1188263836,139.9036177512,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_345031270_628731705.jpg,already_exists
344795187,falco_peregrinus,Falco peregrinus,Peregrine Falcon,628271700,https://inaturalist-open-data.s3.amazonaws.com/photos/628271700/medium.jpg,cc-by-nc,2026-03-23,-38.2708070707,144.368595786,research,4,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_344795187_628271700.jpg,already_exists
343896829,falco_peregrinus,Falco peregrinus,Peregrine Falcon,626526333,https://inaturalist-open-data.s3.amazonaws.com/photos/626526333/medium.jpg,cc-by-nc,2026-03-20,-34.2215395216,140.6686555701,research,4,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_343896829_626526333.jpg,already_exists
343702055,falco_peregrinus,Falco peregrinus,Peregrine Falcon,626142158,https://static.inaturalist.org/photos/626142158/medium.jpg,,2026-03-19,-35.1098818432,138.6531801342,research,6,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_343702055_626142158.jpg,already_exists
343597156,falco_peregrinus,Falco peregrinus,Peregrine Falcon,625932143,https://inaturalist-open-data.s3.amazonaws.com/photos/625932143/medium.jpg,cc-by-nc,2026-03-12,-33.8027112515,151.0989948749,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_343597156_625932143.jpg,already_exists
343596117,falco_peregrinus,Falco peregrinus,Peregrine Falcon,625929775,https://inaturalist-open-data.s3.amazonaws.com/photos/625929775/medium.jpg,cc-by-nc,2026-03-18,-37.9148756,145.3738355,research,4,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_343596117_625929775.jpg,already_exists
343559489,falco_peregrinus,Falco peregrinus,Peregrine Falcon,625852879,https://inaturalist-open-data.s3.amazonaws.com/photos/625852879/medium.jpg,cc-by-nc,2026-03-17,-38.4046649179,144.202365826,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_343559489_625852879.jpg,already_exists
343457097,falco_peregrinus,Falco peregrinus,Peregrine Falcon,625645405,https://inaturalist-open-data.s3.amazonaws.com/photos/625645405/medium.jpg,cc-by-nc,2022-06-15,-27.9578123117,153.1372038516,research,4,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_343457097_625645405.jpg,already_exists
343441748,falco_peregrinus,Falco peregrinus,Peregrine Falcon,625615914,https://inaturalist-open-data.s3.amazonaws.com/photos/625615914/medium.jpg,cc-by-nc,2026-03-17,-38.1451524322,144.3577820063,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_343441748_625615914.jpg,already_exists
343291070,falco_peregrinus,Falco peregrinus,Peregrine Falcon,625307352,https://static.inaturalist.org/photos/625307352/medium.jpg,,2026-03-16,-32.2538762872,115.6654568008,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_343291070_625307352.jpg,already_exists
343236339,falco_peregrinus,Falco peregrinus,Peregrine Falcon,635411266,https://static.inaturalist.org/photos/635411266/medium.jpg,,2026-02-18,-33.707675,150.2748361111,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_343236339_635411266.jpg,already_exists
343113766,falco_peregrinus,Falco peregrinus,Peregrine Falcon,625668918,https://inaturalist-open-data.s3.amazonaws.com/photos/625668918/medium.jpg,cc-by-nc,2026-03-16,-38.3089828491,144.676940918,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_343113766_625668918.jpg,already_exists
342637229,falco_peregrinus,Falco peregrinus,Peregrine Falcon,624000224,https://inaturalist-open-data.s3.amazonaws.com/photos/624000224/medium.jpg,cc-by-nc,2026-03-13,-34.54103,150.864975,research,4,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_342637229_624000224.jpg,already_exists
342392249,falco_peregrinus,Falco peregrinus,Peregrine Falcon,623507402,https://inaturalist-open-data.s3.amazonaws.com/photos/623507402/medium.jpg,cc-by-nc,2026-03-11,-36.0341365741,144.4422212995,research,6,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_342392249_623507402.jpg,already_exists
342392238,falco_peregrinus,Falco peregrinus,Peregrine Falcon,623501819,https://inaturalist-open-data.s3.amazonaws.com/photos/623501819/medium.jpg,cc-by-nc,2026-03-11,-36.3115328169,144.1193255121,research,7,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_342392238_623501819.jpg,already_exists
342386130,falco_peregrinus,Falco peregrinus,Peregrine Falcon,623495172,https://inaturalist-open-data.s3.amazonaws.com/photos/623495172/medium.jpg,cc-by-nc,2026-03-05,-34.8539414225,138.6311321339,research,5,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_342386130_623495172.jpg,already_exists
342166609,falco_peregrinus,Falco peregrinus,Peregrine Falcon,623042949,https://inaturalist-open-data.s3.amazonaws.com/photos/623042949/medium.jpg,cc-by-nc,2026-03-10,-37.8606341352,145.1021079018,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_342166609_623042949.jpg,already_exists
342142345,falco_peregrinus,Falco peregrinus,Peregrine Falcon,622996199,https://inaturalist-open-data.s3.amazonaws.com/photos/622996199/medium.jpg,cc-by-nc,2026-03-10,-27.6427739,153.1040152,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_342142345_622996199.jpg,already_exists
342067142,falco_peregrinus,Falco peregrinus,Peregrine Falcon,622847906,https://inaturalist-open-data.s3.amazonaws.com/photos/622847906/medium.jpg,cc-by-nc,2026-03-09,-36.7820364393,144.3681085603,research,4,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_342067142_622847906.jpg,already_exists
342063913,falco_peregrinus,Falco peregrinus,Peregrine Falcon,622841390,https://inaturalist-open-data.s3.amazonaws.com/photos/622841390/medium.jpg,cc-by-nc,2026-02-27,-42.0829695,145.55803,research,5,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_342063913_622841390.jpg,already_exists
341845219,falco_peregrinus,Falco peregrinus,Peregrine Falcon,622401671,https://inaturalist-open-data.s3.amazonaws.com/photos/622401671/medium.jpg,cc-by-nc-nd,2026-03-06,-42.7812884005,147.5269773206,research,5,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_341845219_622401671.jpg,already_exists
341641930,falco_peregrinus,Falco peregrinus,Peregrine Falcon,621990941,https://inaturalist-open-data.s3.amazonaws.com/photos/621990941/medium.jpg,cc-by-nc,2026-02-24,-38.1343899,145.2609742997,research,4,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_341641930_621990941.jpg,already_exists
341630248,falco_peregrinus,Falco peregrinus,Peregrine Falcon,621965679,https://static.inaturalist.org/photos/621965679/medium.jpg,,2026-03-07,-33.656260751,150.8835132533,research,5,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_341630248_621965679.jpg,already_exists
341593573,falco_peregrinus,Falco peregrinus,Peregrine Falcon,621886488,https://inaturalist-open-data.s3.amazonaws.com/photos/621886488/medium.jpg,cc-by-nc,2026-03-04,-33.9813112193,151.0070875231,research,4,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_341593573_621886488.jpg,already_exists
341475468,falco_peregrinus,Falco peregrinus,Peregrine Falcon,621649633,https://inaturalist-open-data.s3.amazonaws.com/photos/621649633/medium.jpg,cc-by-nc,2026-03-06,-27.4995083333,153.0134194444,research,4,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_341475468_621649633.jpg,already_exists
341463912,falco_peregrinus,Falco peregrinus,Peregrine Falcon,621624970,https://inaturalist-open-data.s3.amazonaws.com/photos/621624970/medium.jpg,cc-by-nc,2019-10-21,-37.7265350665,143.6212297221,research,8,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_341463912_621624970.jpg,already_exists
341341526,falco_peregrinus,Falco peregrinus,Peregrine Falcon,621373389,https://inaturalist-open-data.s3.amazonaws.com/photos/621373389/medium.jpg,cc-by-nc,2023-09-02,-37.7284358766,143.6228175898,research,4,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_341341526_621373389.jpg,already_exists
341323306,falco_peregrinus,Falco peregrinus,Peregrine Falcon,621332860,https://inaturalist-open-data.s3.amazonaws.com/photos/621332860/medium.jpg,cc-by-nc,2026-02-24,-33.379763882,151.4863710377,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_341323306_621332860.jpg,already_exists
341218783,falco_peregrinus,Falco peregrinus,Peregrine Falcon,621118425,https://inaturalist-open-data.s3.amazonaws.com/photos/621118425/medium.jpg,cc-by-nc,2026-03-01,-38.2895277778,144.4988222222,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_341218783_621118425.jpg,already_exists
341218358,falco_peregrinus,Falco peregrinus,Peregrine Falcon,621117404,https://inaturalist-open-data.s3.amazonaws.com/photos/621117404/medium.jpg,cc-by-nc,2026-03-04,-27.7635379617,152.6830423036,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_341218358_621117404.jpg,already_exists
341185407,falco_peregrinus,Falco peregrinus,Peregrine Falcon,621049878,https://inaturalist-open-data.s3.amazonaws.com/photos/621049878/medium.jpg,cc-by-nc,2026-03-04,-27.5966342052,153.2506787418,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_341185407_621049878.jpg,already_exists
341093631,falco_peregrinus,Falco peregrinus,Peregrine Falcon,620860213,https://inaturalist-open-data.s3.amazonaws.com/photos/620860213/medium.jpg,cc-by-nc-nd,2026-02-16,-41.4471662167,147.1191170167,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_341093631_620860213.jpg,already_exists
340904923,falco_peregrinus,Falco peregrinus,Peregrine Falcon,620471486,https://static.inaturalist.org/photos/620471486/medium.jpg,,2026-03-02,-33.7464805477,150.8031209503,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_340904923_620471486.jpg,already_exists
340895995,falco_peregrinus,Falco peregrinus,Peregrine Falcon,620452057,https://inaturalist-open-data.s3.amazonaws.com/photos/620452057/medium.jpg,cc-by-nc,2026-03-02,-34.9503985558,138.499726988,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_340895995_620452057.jpg,already_exists
340743688,falco_peregrinus,Falco peregrinus,Peregrine Falcon,620140377,https://inaturalist-open-data.s3.amazonaws.com/photos/620140377/medium.jpg,cc-by-nc,2026-03-01,-36.0472744868,147.2296011635,research,4,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_340743688_620140377.jpg,already_exists
340726294,falco_peregrinus,Falco peregrinus,Peregrine Falcon,620109276,https://inaturalist-open-data.s3.amazonaws.com/photos/620109276/medium.jpg,cc-by-nc,2026-03-01,-38.0458898904,144.4948070197,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_340726294_620109276.jpg,already_exists
340544539,falco_peregrinus,Falco peregrinus,Peregrine Falcon,619741844,https://inaturalist-open-data.s3.amazonaws.com/photos/619741844/medium.jpg,cc-by-nc,2017-12-28,-37.7234058405,143.6241253767,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_340544539_619741844.jpg,already_exists
340428595,falco_peregrinus,Falco peregrinus,Peregrine Falcon,619507440,https://inaturalist-open-data.s3.amazonaws.com/photos/619507440/medium.jpg,cc-by-nc,2026-02-27,-21.0999316667,148.519945,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_340428595_619507440.jpg,already_exists
340228214,falco_peregrinus,Falco peregrinus,Peregrine Falcon,619104130,https://inaturalist-open-data.s3.amazonaws.com/photos/619104130/medium.jpg,cc-by-nc,2026-02-14,-34.5407942556,150.9832916206,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_340228214_619104130.jpg,already_exists
340128021,falco_peregrinus,Falco peregrinus,Peregrine Falcon,618899572,https://inaturalist-open-data.s3.amazonaws.com/photos/618899572/medium.jpg,cc-by-nc,2026-02-25,-34.0250173459,151.2125500292,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_340128021_618899572.jpg,already_exists
339800283,falco_peregrinus,Falco peregrinus,Peregrine Falcon,618220495,https://inaturalist-open-data.s3.amazonaws.com/photos/618220495/medium.jpg,cc-by-nc,2026-02-20,-34.5433698802,145.9844463527,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_339800283_618220495.jpg,already_exists
339682907,falco_peregrinus,Falco peregrinus,Peregrine Falcon,617982709,https://inaturalist-open-data.s3.amazonaws.com/photos/617982709/medium.jpg,cc-by-nc,2026-02-21,-38.4691006,144.1046673,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_339682907_617982709.jpg,already_exists
339681366,falco_peregrinus,Falco peregrinus,Peregrine Falcon,617977841,https://inaturalist-open-data.s3.amazonaws.com/photos/617977841/medium.jpg,cc-by-nc,2026-02-22,-34.7724612449,146.7572575184,research,4,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_339681366_617977841.jpg,already_exists
339677409,falco_peregrinus,Falco peregrinus,Peregrine Falcon,617971087,https://inaturalist-open-data.s3.amazonaws.com/photos/617971087/medium.jpg,cc-by-nc,2026-02-22,-35.1410522167,138.7558256493,research,4,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_339677409_617971087.jpg,already_exists
339547909,falco_peregrinus,Falco peregrinus,Peregrine Falcon,617712473,https://inaturalist-open-data.s3.amazonaws.com/photos/617712473/medium.jpg,cc-by-nc,2026-02-21,-32.0512408956,115.8450341326,research,4,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_339547909_617712473.jpg,already_exists
339512331,falco_peregrinus,Falco peregrinus,Peregrine Falcon,617633098,https://inaturalist-open-data.s3.amazonaws.com/photos/617633098/medium.jpg,cc-by-nc,2025-06-09,-26.8085365079,153.1241777864,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\falco_peregrinus\falco_peregrinus_339512331_617633098.jpg,already_exists
