species_key,filename,keep,reason
aquila_audax,ala_245b8dc6-1fc2-48f9-b20e-8c835686f870.jpg,0,too_small_bird:0.01
aquila_audax,ala_26821dae-b91f-4fba-9f47-ca2eec1d0656.jpg,0,too_small_bird:0.06
aquila_audax,ala_272e54fe-4d1e-4c53-8a0e-d22f0482bd29.jpg,1,ok:bbox_area=0.13
aquila_audax,ala_274383b8-64ea-4d7a-807d-5472436a60b7.jpg,0,too_small_bird:0.06
aquila_audax,ala_274e8ee4-861f-418d-bf9f-2f9e5315ee4b.jpg,0,too_small_bird:0.02
aquila_audax,ala_2766063c-1ee8-4486-a2c6-05a4d9e1fed7.jpg,0,too_small_bird:0.00
aquila_audax,ala_27d01a04-7712-463b-8586-7df511bf7f2a.jpg,1,ok:bbox_area=0.09
aquila_audax,ala_2866cf71-f837-4c20-84cf-72dd6df64b66.jpg,0,too_small_bird:0.00
aquila_audax,ala_28c3ab80-c176-4c0f-bfa8-fdabfbecca95.jpg,0,too_small_bird:0.02
aquila_audax,ala_28cb62a3-3f17-4d76-b3d9-bab690926868.jpg,0,no_bird_detected
aquila_audax,ala_29240641-5c08-4f4d-996e-8f14367ae240.jpg,1,ok:bbox_area=0.20
aquila_audax,ala_2a94d0ff-458d-44f2-9a05-7b1f30be1d5a.jpg,0,too_small_bird:0.07
aquila_audax,ala_2a951328-c538-4193-bd35-6df1c26d52a4.jpg,0,no_bird_detected
aquila_audax,ala_2b50c426-8154-4bca-b7b9-4c98c17373e3.jpg,1,ok:bbox_area=0.26
aquila_audax,ala_2c4aa6d3-c927-45ec-9081-30928c519970.jpg,1,ok:bbox_area=0.10
aquila_audax,ala_2c904b11-656e-4e4a-bd5a-75d0bf97d1ee.jpg,0,too_small_bird:0.00
aquila_audax,ala_2c9cd983-44f1-4602-b9bd-bc14f8e5f7ad.jpg,1,ok:bbox_area=0.25
aquila_audax,ala_2d4fe081-09b9-45ca-af32-3d6789dc4348.jpg,0,too_small_bird:0.01
aquila_audax,ala_2dcb2778-3509-4aba-9898-7b57e3370b3b.jpg,0,too_small_bird:0.00
aquila_audax,ala_2e1fe44d-e298-4f76-b3ba-be7782c8cd42.jpg,1,ok:bbox_area=0.16
aquila_audax,ala_2e973c9c-f4ee-476a-9044-1ebfee7fcee2.jpg,0,no_bird_detected
aquila_audax,ala_2f2b9c44-cd68-4bbb-9fe4-6f3716f97722.jpg,0,too_small_bird:0.01
aquila_audax,ala_2f48cb10-2966-4ad8-b40b-11c23bc6b192.jpg,0,too_small_bird:0.06
aquila_audax,ala_2f743255-6693-4a13-a203-0a1473089fbf.jpg,0,too_small_bird:0.08
aquila_audax,ala_303fb88d-6ca1-4751-866a-b5ff54db08aa.jpg,1,ok:bbox_area=0.18
aquila_audax,ala_306b67d7-eab6-417f-a384-4135f6415616.jpg,0,too_small_bird:0.01
aquila_audax,ala_316a0eff-9977-4a3d-8bd3-9754e93b9e27.jpg,0,too_small_bird:0.02
aquila_audax,ala_321ebcb9-d2c4-43c0-b746-8078148664d9.jpg,0,too_small_bird:0.06
aquila_audax,ala_32207289-5986-470d-aa7c-480175c82d1c.jpg,0,too_small_bird:0.00
aquila_audax,ala_33427ace-a3f5-4357-8694-83097553056f.jpg,1,ok:bbox_area=0.12
aquila_audax,ala_33470b47-5aae-4587-b010-24b78bad6cf2.jpg,0,too_small_bird:0.01
aquila_audax,ala_336bb759-66e3-45ad-a301-747dd5e39b0c.jpg,1,ok:bbox_area=0.28
aquila_audax,ala_337f07ec-ea52-4c3b-b45d-cdb6d980fe31.jpg,1,ok:bbox_area=0.57
aquila_audax,ala_343bf93f-7467-45b4-8dd1-72a2bd0dbe79.jpg,1,ok:bbox_area=0.34
aquila_audax,ala_343fcfc6-a045-430a-b93c-ae7f9addadf5.jpg,1,ok:bbox_area=0.34
aquila_audax,ala_3468aadb-84c7-4903-97ca-4637db7589f6.jpg,1,ok:bbox_area=0.25
aquila_audax,ala_3527964c-6188-476d-b6a9-72dc73e76840.jpg,1,ok:bbox_area=0.09
aquila_audax,ala_3593664a-14cd-45bc-8d0e-c584a41357c7.jpg,0,too_small_bird:0.00
aquila_audax,ala_35ea3d27-d6cb-48c8-9ad1-d1bd3452a443.jpg,1,ok:bbox_area=0.15
aquila_audax,ala_3616feff-be0d-4db7-95e2-0180cfbcdadc.jpg,0,too_small_bird:0.03
aquila_audax,ala_361edc73-4ff4-4a5d-8aea-1f86e5347867.jpg,1,ok:bbox_area=0.12
aquila_audax,ala_370bbde5-8299-458d-a657-8215f8369f5c.jpg,0,too_small_bird:0.00
aquila_audax,ala_37cfe825-7a09-4de6-8d0e-e30b26795755.jpg,0,too_small_bird:0.00
aquila_audax,ala_382c15a5-6ca6-438b-8fcc-1d3e799f1a1e.jpg,0,too_small_bird:0.00
aquila_audax,ala_3a2ea0f6-d21e-4478-b93a-6d6505f30d1f.jpg,1,ok:bbox_area=0.11
aquila_audax,ala_3b450364-4237-4536-b281-2e82da01a999.jpg,1,ok:bbox_area=0.15
aquila_audax,ala_3c71129a-da28-4b23-9dfa-da6281b64b72.jpg,0,too_small_bird:0.01
aquila_audax,ala_3d5d8a86-fba3-485e-bd7b-7c85880860e3.jpg,0,too_small_bird:0.00
aquila_audax,ala_3db3f671-4f6b-431c-b14f-6f44c5bf34e2.jpg,0,too_small_bird:0.03
aquila_audax,ala_3e0da83d-487f-40df-ba24-79d6c83441c0.jpg,1,ok:bbox_area=0.11
aquila_audax,ala_3e3f5987-0228-42d9-805b-b74183fc5184.jpg,0,too_small_bird:0.04
aquila_audax,ala_3ee04e40-c6ad-485c-a6cb-bb1484b3ef9c.jpg,1,ok:bbox_area=0.29
aquila_audax,ala_3f6bb426-1a78-43b9-8f8b-f41adfb1d3f4.jpg,1,ok:bbox_area=0.16
aquila_audax,ala_40d68645-3bac-4fb2-b720-c77ee364d784.jpg,0,no_bird_detected
aquila_audax,ala_42037158-abea-4d8f-a103-eb5e50ce8e76.jpg,0,too_small_bird:0.01
aquila_audax,ala_420b7819-2e4f-4b06-92cf-cd2884027bd8.jpg,0,too_small_bird:0.00
aquila_audax,ala_423f47a9-8442-4736-9886-cca6798689bf.jpg,0,too_small_bird:0.02
aquila_audax,ala_4367af6d-d76f-4c6d-a6ac-44222de015ac.jpg,1,ok:bbox_area=0.18
aquila_audax,ala_43e3b654-ab11-4263-9eee-cd6968355d19.jpg,0,too_small_bird:0.04
aquila_audax,ala_444ae857-6129-45ec-93b3-c85640064df9.jpg,1,ok:bbox_area=0.32
aquila_audax,ala_446f0a15-e43e-4910-a876-093f57822455.jpg,1,ok:bbox_area=0.20
aquila_audax,ala_45ca885f-8b89-4880-bd8d-18aff13cb3bf.jpg,0,no_bird_detected
aquila_audax,ala_4674414d-ddaf-4afc-ad86-3cdb4c26f0c6.jpg,1,ok:bbox_area=0.45
aquila_audax,ala_467b1587-2eca-4ea0-bb92-4091a73a994e.jpg,0,too_small_bird:0.00
aquila_audax,ala_46c1c132-8cd0-46f3-84dc-1c0d97810b0e.jpg,0,too_small_bird:0.07
aquila_audax,ala_47967683-1f18-4074-beeb-8f6985975aa8.jpg,1,ok:bbox_area=0.17
aquila_audax,ala_47e7b467-297d-4ad4-acb7-c810bd8c7878.jpg,0,too_small_bird:0.01
aquila_audax,ala_49675639-ce0c-438d-8ea9-3de77cbf2547.jpg,1,ok:bbox_area=0.28
aquila_audax,ala_49a11b44-ba28-40e9-9248-dfcbf1ba4521.jpg,0,too_small_bird:0.00
aquila_audax,ala_4a09dbec-29e3-49fd-b900-6db77585632a.jpg,1,ok:bbox_area=0.23
aquila_audax,ala_4ad27861-c496-4f4c-8db5-336f91491861.jpg,0,too_small_bird:0.04
aquila_audax,ala_4b16446e-d4c0-4641-944e-d760736030c2.jpg,0,too_small_bird:0.01
aquila_audax,ala_4b4bd504-970d-4edf-bda9-24054320b13f.jpg,0,too_small_bird:0.08
aquila_audax,ala_4b78efc5-a1b8-4965-96e5-e4eeab9d8863.jpg,0,no_bird_detected
aquila_audax,ala_4bbc059f-23f6-45a0-acf6-7d91244bbc41.jpg,1,ok:bbox_area=0.45
aquila_audax,ala_4c027464-8120-4b9b-a0dd-0d6c0f0bc21f.jpg,0,too_small_bird:0.00
aquila_audax,ala_4cfaf0da-cac3-4f0c-af01-09e90f3da58f.jpg,1,ok:bbox_area=0.12
aquila_audax,ala_4d84f93d-7117-43b1-8281-2c2cee8b006e.jpg,1,ok:bbox_area=0.15
aquila_audax,ala_4ea0ed63-3553-4de9-8805-c504a5eb433b.jpg,0,too_small_bird:0.00
aquila_audax,ala_4ead51e1-17a1-4797-bc94-a9132ba55ba2.jpg,0,too_small_bird:0.01
aquila_audax,ala_4fa85c99-e715-4e5c-9f77-6dd8e5e12731.jpg,0,no_bird_detected
aquila_audax,ala_4fefbb27-765b-421a-bb47-6b836a5db4d8.jpg,0,too_small_bird:0.01
aquila_audax,ala_50273d59-4d77-4b1c-825b-7cf32e909907.jpg,0,too_small_bird:0.05
aquila_audax,ala_50883885-67fe-4df6-9e18-63ef24986b90.jpg,0,too_small_bird:0.02
aquila_audax,ala_5164d629-1452-4302-a8f7-94fc7b61c9c3.jpg,0,too_small_bird:0.01
aquila_audax,ala_520e2005-3a82-4beb-84c1-98931dda065f.jpg,0,too_small_bird:0.01
aquila_audax,ala_5239705d-f7ff-4927-98b6-8f0f59b82caa.jpg,0,too_small_bird:0.01
aquila_audax,ala_52c3c489-e94e-422e-9a0a-f80f2b9928c0.jpg,0,too_small_bird:0.01
aquila_audax,ala_5374d200-4a9b-486a-bab1-853644bb05db.jpg,0,no_bird_detected
aquila_audax,ala_540ec4f3-3aa0-421e-a028-730303657dfa.jpg,0,too_small_bird:0.00
aquila_audax,ala_547a2f60-c102-4360-93b8-7c497271ce15.jpg,0,too_small_bird:0.00
aquila_audax,ala_572f6e35-792f-40f6-b01a-5bfaeb470e78.jpg,0,no_bird_detected
aquila_audax,ala_57943360-4598-427b-96b0-9167ad2f1cb0.jpg,1,ok:bbox_area=0.16
aquila_audax,ala_57b3306c-5c70-4128-bbac-0aa429adcf7d.jpg,0,too_small_bird:0.00
aquila_audax,ala_57bdbf7e-8856-4550-b64a-787f38cbc65a.jpg,0,too_small_bird:0.00
aquila_audax,ala_58013cfa-6b08-4423-a883-da719a6ff2cd.jpg,1,ok:bbox_area=0.24
aquila_audax,ala_584740de-8ace-4d9f-9980-a2abd32b1c34.jpg,1,ok:bbox_area=0.20
aquila_audax,ala_58669050-0271-4c43-b202-d92b19dcf39e.jpg,0,no_bird_detected
aquila_audax,ala_595ff86a-7404-4016-9502-14300766e723.jpg,0,too_small_bird:0.02
aquila_audax,ala_59a14f63-42a0-4057-8f2d-9f3e649d42b1.jpg,1,ok:bbox_area=0.26
aquila_audax,ala_59cf68c4-7c78-49f7-8337-6aa87e848b0d.jpg,0,too_small_bird:0.00
aquila_audax,ala_5a9e896f-a4a5-4cac-823c-55db4416fcf1.jpg,0,bbox_clipped_at_edge
aquila_audax,ala_5abd37b8-93d4-4453-a4f6-1a52d00cf5fc.jpg,0,too_small_bird:0.06
aquila_audax,ala_5ae4195f-2f5d-4db0-827d-fb6381eb94a5.jpg,1,ok:bbox_area=0.32
aquila_audax,ala_5b341e90-137e-482b-a72a-b6c756da8e86.jpg,1,ok:bbox_area=0.71
aquila_audax,ala_5c3614f0-3a3b-424d-a3fc-d6ac06f4c9e0.jpg,0,too_small_bird:0.00
aquila_audax,ala_5e0d223f-5762-4fa5-9855-e84aaefb154a.jpg,1,ok:bbox_area=0.64
aquila_audax,ala_5e13e60f-e2e9-4e55-90cc-ecdf39978f21.jpg,0,too_small_bird:0.00
aquila_audax,ala_5f4db9ec-de68-4dff-bd3b-fb5c5acec533.jpg,0,too_small_bird:0.01
aquila_audax,ala_5fc8665a-ff67-4c89-828a-f5b57a222d17.jpg,1,ok:bbox_area=0.17
aquila_audax,ala_5fe620d5-1951-4987-8c86-19032f8d77c6.jpg,0,too_small_bird:0.01
aquila_audax,ala_60638f29-fd01-4f32-ad91-bc717d324f7e.jpg,0,too_small_bird:0.04
aquila_audax,ala_6086467b-7b23-4ada-96a4-87f6f2dce542.jpg,0,too_small_bird:0.05
aquila_audax,ala_60d4c56d-c379-42e4-88bd-f4a34d30449a.jpg,0,too_small_bird:0.02
aquila_audax,ala_60e06894-de80-45e4-ab4c-c9c18b6a8c27.jpg,0,too_small_bird:0.00
aquila_audax,ala_613a0efd-a5b7-47c1-9eef-db9cec96a601.jpg,0,too_small_bird:0.00
aquila_audax,ala_627f6711-e2ee-4a06-a99f-51f455c904c7.jpg,0,no_bird_detected
aquila_audax,ala_62834d73-9fb4-4a7c-975d-f8c4bf1f2aaa.jpg,0,too_small_bird:0.00
aquila_audax,ala_6354ba6b-24dd-46b0-bfb3-6b2b728288c2.jpg,0,too_small_bird:0.00
aquila_audax,ala_63a64170-f12f-4fdd-bd91-3b2cb405429e.jpg,1,ok:bbox_area=0.32
aquila_audax,ala_63cba35e-3a9c-4d39-ae85-48982515633a.jpg,1,ok:bbox_area=0.46
aquila_audax,ala_64383076-d282-43fe-b8fd-c6fb7c2ccda2.jpg,0,too_small_bird:0.00
aquila_audax,ala_64b51652-2595-4f08-9926-bfd600ba7ab0.jpg,0,too_small_bird:0.01
aquila_audax,ala_64ca6fec-5d04-4fde-8f8b-ddf96834950c.jpg,0,too_small_bird:0.02
aquila_audax,ala_64e7123d-c9c3-4c94-bed0-a065b854ee5b.jpg,1,ok:bbox_area=0.29
aquila_audax,ala_6588b68a-18d4-49ca-ba83-ecdc9f97621b.jpg,1,ok:bbox_area=0.47
aquila_audax,ala_65b16ce6-d2d9-4bc4-9ad3-c89cab587606.jpg,1,ok:bbox_area=0.22
aquila_audax,ala_662e8278-3e44-40fd-ab94-81fb39036fda.jpg,0,too_small_bird:0.01
aquila_audax,ala_669e4c87-428d-4a90-848d-f00ab54a4d05.jpg,1,ok:bbox_area=0.48
aquila_audax,ala_66b5f4c1-31d2-4a29-b4cf-b0f0ec07a1a0.jpg,0,too_small_bird:0.00
aquila_audax,ala_66b6cde2-b9f9-4b3c-8cd0-8a976fe6e715.jpg,1,ok:bbox_area=0.09
aquila_audax,ala_66f03e0f-ed51-4868-bb39-375b8d0dd0c0.jpg,1,ok:bbox_area=0.17
aquila_audax,ala_67bad062-f463-4ad3-8ab2-79d5380f50dc.jpg,1,ok:bbox_area=0.08
aquila_audax,ala_682e8fb3-e43b-4721-b19c-59461a1fb1ce.jpg,0,no_bird_detected
aquila_audax,ala_688af185-d16f-4e7a-b386-5614bcbd1345.jpg,0,no_bird_detected
aquila_audax,ala_692b1d59-4038-4157-be42-e4df6a69288f.jpg,1,ok:bbox_area=0.14
aquila_audax,ala_693bc5f6-544a-4ae3-bb70-5f6b1fd6169e.jpg,1,ok:bbox_area=0.45
aquila_audax,ala_6941b82c-fbaf-408d-ae80-913bbc83141d.jpg,0,too_small_bird:0.00
aquila_audax,ala_69d1a018-205f-447f-b32e-a7ddb4bc6c10.jpg,0,too_small_bird:0.05
aquila_audax,ala_69db2e00-2bab-40e3-a806-c48312f5094d.jpg,0,too_small_bird:0.05
aquila_audax,ala_6a252888-8e83-4f02-a8af-5dbce0b59a24.jpg,0,too_small_bird:0.03
aquila_audax,ala_6a85acf1-3327-401a-92a8-d194b7c0093f.jpg,1,ok:bbox_area=0.21
aquila_audax,ala_6a8bd39f-b54d-4530-95a9-fb98491183ef.jpg,0,too_small_bird:0.03
aquila_audax,ala_6aaf4a7e-fb8c-426e-8ea5-9f4c0ad87ecd.jpg,0,too_small_bird:0.02
aquila_audax,ala_6b3c0cf4-dfcd-4a46-9afc-86f537990cc6.jpg,1,ok:bbox_area=0.13
aquila_audax,ala_6b408e79-c2ff-4722-b501-4d4a98882650.jpg,0,too_small_bird:0.06
aquila_audax,ala_6b912e40-b2e8-492d-ae29-6e35f2c5a83f.jpg,1,ok:bbox_area=0.16
aquila_audax,ala_6c11e22e-0144-48a7-93d7-3899d8ec3fdf.jpg,1,ok:bbox_area=0.43
aquila_audax,ala_6c43db91-ea73-4a89-97fe-ab5be73142df.jpg,0,too_small_bird:0.00
aquila_audax,ala_6cf788a8-41a8-4ecf-8b7a-9366db96a3f2.jpg,1,ok:bbox_area=0.25
aquila_audax,ala_6d3a55ae-5cf0-486d-a04e-e3b26fc54fbd.jpg,0,too_small_bird:0.07
aquila_audax,ala_6e1fa6da-991c-4f52-8ca7-f14d07a2901f.jpg,0,too_small_bird:0.01
aquila_audax,ala_6e2b840f-4c93-4456-bcd7-61536052ec03.jpg,0,no_bird_detected
aquila_audax,ala_6e68ce63-8864-4d75-9b04-9e5982bdb26d.jpg,0,too_small_bird:0.02
aquila_audax,ala_6e7b1758-72d6-43f4-91ed-7e9311ae0f9b.jpg,0,too_small_bird:0.00
aquila_audax,ala_6f0a54c4-8fd2-4b44-93f3-be228ed049e9.jpg,0,too_small_bird:0.07
aquila_audax,ala_6f6b47b0-cf0b-4361-bf01-f165e024167d.jpg,1,ok:bbox_area=0.27
aquila_audax,ala_72814999-e5a3-4497-8dd9-d9c68c17ba12.jpg,0,too_small_bird:0.01
aquila_audax,ala_7520e69b-3702-4a73-bf66-dc0e14253c91.jpg,0,too_small_bird:0.06
aquila_audax,ala_75706cbc-f4a3-409f-99de-d875df451f53.jpg,0,too_small_bird:0.01
aquila_audax,ala_75761465-b018-465d-9741-7b876679a8e2.jpg,1,ok:bbox_area=0.08
aquila_audax,ala_75e402ca-9476-4cfd-94f6-c701c3053a2b.jpg,0,too_small_bird:0.01
aquila_audax,ala_75f69db1-650a-4be6-b358-cd65dfc3715e.jpg,0,too_small_bird:0.01
aquila_audax,ala_782d1eca-b267-4adb-b129-8faa618c6e4a.jpg,0,too_small_bird:0.04
aquila_audax,ala_78f24844-e239-4d4b-9ad7-9d9a16da231c.jpg,1,ok:bbox_area=0.18
aquila_audax,ala_79c3ddd9-5c8c-4ca6-8039-28e945df7f81.jpg,0,too_small_bird:0.02
aquila_audax,ala_7c083c80-09c6-4324-9e01-0de30351b78c.jpg,1,ok:bbox_area=0.08
aquila_audax,ala_7c4b7322-0333-4b12-a475-d942a1993663.jpg,0,too_small_bird:0.01
aquila_audax,ala_7de7cf0f-ba78-429d-b4e6-b834d430b301.jpg,0,no_bird_detected
aquila_audax,ala_7e026de5-236d-46df-a057-162f58fdb253.jpg,0,no_bird_detected
aquila_audax,ala_7ea86781-edae-4f18-9a91-43fbadc536bb.jpg,1,ok:bbox_area=0.40
aquila_audax,ala_7f063325-ed85-4375-90e2-ffc2bbb082e6.jpg,0,too_small_bird:0.00
aquila_audax,ala_7f1b2b69-1231-4309-a6a6-1e3326520e2f.jpg,0,too_small_bird:0.00
aquila_audax,ala_7f597dd6-4037-47db-b2a8-4ecc706841b3.jpg,1,ok:bbox_area=0.28
aquila_audax,ala_801935e5-106a-4b1e-b262-45af461d249b.jpg,1,ok:bbox_area=0.16
aquila_audax,ala_80cb2581-1b8b-487b-b755-7a9b7bfb9f36.jpg,0,too_small_bird:0.02
aquila_audax,ala_838c3af2-65a3-4e02-9d74-c99917c03429.jpg,0,too_small_bird:0.02
aquila_audax,ala_8393745f-45d9-4c8f-b29d-ac27830b57cb.jpg,1,ok:bbox_area=0.08
aquila_audax,ala_84433ccc-9228-45da-b146-5efb3867d506.jpg,1,ok:bbox_area=0.37
aquila_audax,ala_84d763bb-77ce-4080-9ac0-56a22ebdf42d.jpg,0,too_small_bird:0.01
aquila_audax,ala_855fc9c5-2199-48d8-8718-f4eb415f063b.jpg,0,too_small_bird:0.01
aquila_audax,ala_857edf49-78ee-4c72-b468-bb5c6a26f231.jpg,1,ok:bbox_area=0.12
aquila_audax,ala_85f770eb-2bc1-44e7-8294-036195069317.jpg,0,bbox_clipped_at_edge
aquila_audax,ala_876e466e-bb91-4f98-ad5c-69f00ba56a4b.jpg,0,too_small_bird:0.01
aquila_audax,ala_878d294a-e0ba-4280-8538-e8a57c3a964f.jpg,1,ok:bbox_area=0.23
aquila_audax,ala_87c1d744-f0e7-4a1b-bade-157a292e16de.jpg,0,too_small_bird:0.08
aquila_audax,ala_87c27080-1914-473a-a2ba-a437c94b16ee.jpg,1,ok:bbox_area=0.18
aquila_audax,ala_87c736bd-6293-4609-94c7-b6ce48f5324e.jpg,0,too_small_bird:0.01
aquila_audax,ala_87d7658b-af0e-458a-9ce0-dfdbcc76ea9f.jpg,0,too_small_bird:0.04
