obs_id,species_key,scientific_name,common_name,photo_id,url,license,date_observed,latitude,longitude,quality_grade,num_agreements,source,local_path,status
351319840,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,641090002,https://inaturalist-open-data.s3.amazonaws.com/photos/641090002/medium.jpg,cc-by-nc,2026-04-19,-37.6161363784,145.0568921505,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_351319840_641090002.jpg,already_exists
351102677,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,640674575,https://inaturalist-open-data.s3.amazonaws.com/photos/640674575/medium.jpg,cc-by-nc,2026-04-18,-34.3318684512,150.9000193815,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_351102677_640674575.jpg,already_exists
351098454,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,640666991,https://inaturalist-open-data.s3.amazonaws.com/photos/640666991/medium.jpg,cc-by-nc,2026-04-14,-35.0787749991,138.5239059355,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_351098454_640666991.jpg,already_exists
351038134,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,640551778,https://static.inaturalist.org/photos/640551778/medium.jpg,,2026-04-19,-35.0311477359,138.7118230415,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_351038134_640551778.jpg,already_exists
350996654,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,640470298,https://inaturalist-open-data.s3.amazonaws.com/photos/640470298/medium.jpg,cc-by-nc,2026-04-19,-27.6544011224,152.9029808829,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_350996654_640470298.jpg,already_exists
350758503,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,640029800,https://static.inaturalist.org/photos/640029800/medium.jpg,,2026-04-04,-28.0651744168,153.2265950393,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_350758503_640029800.jpg,already_exists
350721543,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,639957754,https://inaturalist-open-data.s3.amazonaws.com/photos/639957754/medium.jpg,cc-by-nc,2026-04-05,-37.8659834191,144.8077240606,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_350721543_639957754.jpg,already_exists
350686718,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,639888453,https://inaturalist-open-data.s3.amazonaws.com/photos/639888453/medium.jpg,cc-by-nc,2026-04-18,-34.4130883333,150.8953866667,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_350686718_639888453.jpg,already_exists
350469255,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,639465250,https://inaturalist-open-data.s3.amazonaws.com/photos/639465250/medium.jpg,cc-by-nc,2013-06-30,-12.4184730877,130.8530276688,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_350469255_639465250.jpg,already_exists
350274096,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,639069278,https://inaturalist-open-data.s3.amazonaws.com/photos/639069278/medium.jpg,cc-by-nc,2026-04-15,-33.8215249391,151.0720875867,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_350274096_639069278.jpg,already_exists
350270313,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,639071823,https://inaturalist-open-data.s3.amazonaws.com/photos/639071823/medium.jpg,cc-by-nc,2026-03-08,-32.0565048,115.7700366,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_350270313_639071823.jpg,already_exists
350236368,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,639007593,https://static.inaturalist.org/photos/639007593/medium.jpg,,2026-04-15,-28.0662804504,153.3425955015,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_350236368_639007593.jpg,already_exists
350219150,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,638971381,https://inaturalist-open-data.s3.amazonaws.com/photos/638971381/medium.jpg,cc-by-nc,2026-04-15,-35.4044366389,149.135265,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_350219150_638971381.jpg,already_exists
350216553,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,638966101,https://inaturalist-open-data.s3.amazonaws.com/photos/638966101/medium.jpg,cc-by-nc,2026-04-15,-35.4051939534,149.1371223442,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_350216553_638966101.jpg,already_exists
349959307,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,638455004,https://inaturalist-open-data.s3.amazonaws.com/photos/638455004/medium.jpg,cc-by-nc,2026-04-15,-28.0918786307,153.3574794501,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_349959307_638455004.jpg,already_exists
349884262,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,638313986,https://inaturalist-open-data.s3.amazonaws.com/photos/638313986/medium.jpg,cc-by-nc,2026-04-14,-28.1055026,153.2523016,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_349884262_638313986.jpg,already_exists
349752881,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,638063152,https://static.inaturalist.org/photos/638063152/medium.jpg,,2026-04-14,-28.7844894565,150.2458989993,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_349752881_638063152.jpg,already_exists
349681727,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,637923466,https://static.inaturalist.org/photos/637923466/medium.jpg,,2026-04-03,-33.867834,151.053617,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_349681727_637923466.jpg,already_exists
349480388,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,637531906,https://inaturalist-open-data.s3.amazonaws.com/photos/637531906/medium.jpg,cc-by-nc,2026-02-13,-28.2583227071,153.4014296423,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_349480388_637531906.jpg,already_exists
349443251,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,637456188,https://inaturalist-open-data.s3.amazonaws.com/photos/637456188/medium.jpg,cc-by-nc,2026-04-13,-27.3693034048,153.0403344287,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_349443251_637456188.jpg,already_exists
349418694,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,637404925,https://inaturalist-open-data.s3.amazonaws.com/photos/637404925/medium.jpg,cc-by-nc,2026-04-13,-43.182,146.906,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_349418694_637404925.jpg,already_exists
349201679,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,636980779,https://inaturalist-open-data.s3.amazonaws.com/photos/636980779/medium.jpg,cc-by-nc,2026-04-10,-38.4488814673,145.8737005838,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_349201679_636980779.jpg,already_exists
349188273,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,636943642,https://inaturalist-open-data.s3.amazonaws.com/photos/636943642/medium.jpg,cc-by-nc,2025-08-19,-17.0117417632,145.5817786358,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_349188273_636943642.jpg,already_exists
349136831,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,636847054,https://inaturalist-open-data.s3.amazonaws.com/photos/636847054/medium.jpg,cc-by-nc,2026-04-10,-32.6917359068,151.5361282272,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_349136831_636847054.jpg,already_exists
349129530,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,636832833,https://inaturalist-open-data.s3.amazonaws.com/photos/636832833/medium.jpg,cc-by-nc,2026-04-12,-28.2411364668,153.2486966762,research,5,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_349129530_636832833.jpg,already_exists
349112884,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,636798979,https://inaturalist-open-data.s3.amazonaws.com/photos/636798979/medium.jpg,cc-by-nc,2026-04-12,-33.6937335,151.2931743,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_349112884_636798979.jpg,already_exists
348911265,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,636415086,https://inaturalist-open-data.s3.amazonaws.com/photos/636415086/medium.jpg,cc-by-nc,2026-04-08,-37.7157643997,145.0561131997,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_348911265_636415086.jpg,already_exists
348650909,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,635896484,https://inaturalist-open-data.s3.amazonaws.com/photos/635896484/medium.jpg,cc-by-nc,2026-04-10,-27.2620726989,152.8536464829,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_348650909_635896484.jpg,already_exists
348609725,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,635808523,https://inaturalist-open-data.s3.amazonaws.com/photos/635808523/medium.jpg,cc-by-nc,2026-04-10,-27.2757302103,152.9248781768,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_348609725_635808523.jpg,already_exists
348460466,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,635519494,https://static.inaturalist.org/photos/635519494/medium.jpg,,2023-02-14,-14.6321544435,131.9111469761,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_348460466_635519494.jpg,already_exists
348389017,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,635373787,https://inaturalist-open-data.s3.amazonaws.com/photos/635373787/medium.jpg,cc-by-nc,2026-03-22,-27.5375917526,152.9894944829,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_348389017_635373787.jpg,already_exists
348384876,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,635364966,https://inaturalist-open-data.s3.amazonaws.com/photos/635364966/medium.jpg,cc-by-nc,2026-04-08,-27.4346871781,153.1496252633,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_348384876_635364966.jpg,already_exists
348270676,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,635142640,https://inaturalist-open-data.s3.amazonaws.com/photos/635142640/medium.jpg,cc-by-nc,2025-04-11,-37.7973567324,144.912183205,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_348270676_635142640.jpg,already_exists
348270675,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,635142642,https://inaturalist-open-data.s3.amazonaws.com/photos/635142642/medium.jpg,cc-by-nc,2021-11-30,-35.4710088017,143.4622000251,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_348270675_635142642.jpg,already_exists
348245864,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,635095613,https://inaturalist-open-data.s3.amazonaws.com/photos/635095613/medium.jpg,cc-by-nc,2026-04-07,-32.049618318,115.8386883885,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_348245864_635095613.jpg,already_exists
348187470,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,634974738,https://inaturalist-open-data.s3.amazonaws.com/photos/634974738/medium.jpg,cc-by-nc,2026-04-08,-33.7574515609,150.8600670148,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_348187470_634974738.jpg,already_exists
348008373,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,634624800,https://static.inaturalist.org/photos/634624800/medium.jpg,,2026-04-07,-27.5391848997,153.0668279997,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_348008373_634624800.jpg,already_exists
348004880,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,634616980,https://static.inaturalist.org/photos/634616980/medium.jpg,,2026-04-07,-35.317877,149.159668,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_348004880_634616980.jpg,already_exists
347980059,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,634564680,https://inaturalist-open-data.s3.amazonaws.com/photos/634564680/medium.jpg,cc-by-nc,2026-04-07,-27.4322266634,153.0078111708,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_347980059_634564680.jpg,already_exists
347977087,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,634560726,https://inaturalist-open-data.s3.amazonaws.com/photos/634560726/medium.jpg,cc-by-nc,2026-04-07,-32.2260911354,152.4545795282,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_347977087_634560726.jpg,already_exists
347742583,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,634097162,https://static.inaturalist.org/photos/634097162/medium.jpg,,2026-01-24,-32.7112716667,115.7185666667,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_347742583_634097162.jpg,already_exists
347682759,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,633971783,https://static.inaturalist.org/photos/633971783/medium.jpg,,2026-04-05,-37.6882193399,144.9045604801,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_347682759_633971783.jpg,already_exists
347385021,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,633381875,https://inaturalist-open-data.s3.amazonaws.com/photos/633381875/medium.jpg,cc-by-nc,2026-03-29,-27.5309142432,153.030390334,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_347385021_633381875.jpg,already_exists
347237038,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,633091581,https://inaturalist-open-data.s3.amazonaws.com/photos/633091581/medium.jpg,cc-by-nc,2026-04-04,-37.9663287701,145.1319521582,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_347237038_633091581.jpg,already_exists
347218959,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,633058244,https://static.inaturalist.org/photos/633058244/medium.jpg,,2026-03-23,-28.1383019969,153.2000211144,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_347218959_633058244.jpg,already_exists
347218226,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,633057409,https://static.inaturalist.org/photos/633057409/medium.jpg,,2026-03-26,-28.1930748753,153.3848640456,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_347218226_633057409.jpg,already_exists
347218225,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,633057408,https://static.inaturalist.org/photos/633057408/medium.jpg,,2026-03-26,-28.1980921346,153.3183615901,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_347218225_633057408.jpg,already_exists
347216490,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,633053709,https://static.inaturalist.org/photos/633053709/medium.jpg,,2026-03-27,-28.0379361309,153.2193467372,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_347216490_633053709.jpg,already_exists
347167116,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,632958163,https://static.inaturalist.org/photos/632958163/medium.jpg,,2026-03-28,-28.1404338056,153.3431950605,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_347167116_632958163.jpg,already_exists
347163291,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,632950241,https://inaturalist-open-data.s3.amazonaws.com/photos/632950241/medium.jpg,cc-by-nc,2026-04-04,-31.9415882805,115.7749908957,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_347163291_632950241.jpg,already_exists
347114336,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,632844487,https://inaturalist-open-data.s3.amazonaws.com/photos/632844487/medium.jpg,cc0,2009-06-29,-16.9032106441,145.7497140066,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_347114336_632844487.jpg,already_exists
346977777,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,632576092,https://static.inaturalist.org/photos/632576092/medium.jpg,,2026-03-29,-28.1759646129,153.3758172461,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_346977777_632576092.jpg,already_exists
346953666,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,632527678,https://inaturalist-open-data.s3.amazonaws.com/photos/632527678/medium.jpg,cc-by-nc,2026-02-06,-37.2880283333,144.9367666667,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_346953666_632527678.jpg,already_exists
346944159,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,632506482,https://inaturalist-open-data.s3.amazonaws.com/photos/632506482/medium.jpg,cc-by-nc,2026-03-08,-27.4602613447,152.9550749077,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_346944159_632506482.jpg,already_exists
346914028,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,632443095,https://inaturalist-open-data.s3.amazonaws.com/photos/632443095/medium.jpg,cc-by-nc,2026-04-02,-38.3761094372,145.1183007242,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_346914028_632443095.jpg,already_exists
346744267,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,632113348,https://inaturalist-open-data.s3.amazonaws.com/photos/632113348/medium.jpg,cc-by-nc,2025-04-13,-27.4601626,152.5787239383,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_346744267_632113348.jpg,already_exists
346537087,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,631704506,https://inaturalist-open-data.s3.amazonaws.com/photos/631704506/medium.jpg,cc-by-nc,2026-03-31,-35.3660888652,149.0690804531,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_346537087_631704506.jpg,already_exists
346527604,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,631685335,https://inaturalist-open-data.s3.amazonaws.com/photos/631685335/medium.jpg,cc-by-nc,2026-04-01,-27.2224258135,152.8130455564,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_346527604_631685335.jpg,already_exists
346493657,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,631614082,https://inaturalist-open-data.s3.amazonaws.com/photos/631614082/medium.jpg,cc-by-nc,2026-04-01,-27.7343393001,153.1018200847,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_346493657_631614082.jpg,already_exists
346458471,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,631544157,https://static.inaturalist.org/photos/631544157/medium.jpg,,2026-04-01,-38.0153462629,145.5145784452,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_346458471_631544157.jpg,already_exists
346447968,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,631523510,https://inaturalist-open-data.s3.amazonaws.com/photos/631523510/medium.jpg,cc-by-nc,2026-03-31,-33.77945,151.2549883333,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_346447968_631523510.jpg,already_exists
346330328,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,631295907,https://inaturalist-open-data.s3.amazonaws.com/photos/631295907/medium.jpg,cc-by-nc,2019-11-18,-43.182,146.906,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_346330328_631295907.jpg,already_exists
346300903,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,631236237,https://inaturalist-open-data.s3.amazonaws.com/photos/631236237/medium.jpg,cc-by-nc,2026-03-31,-32.6934511769,151.5373925737,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_346300903_631236237.jpg,already_exists
346125939,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,630886905,https://inaturalist-open-data.s3.amazonaws.com/photos/630886905/medium.jpg,cc-by-nc,2026-03-30,-32.049618318,115.8386883885,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_346125939_630886905.jpg,already_exists
346065025,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,630763909,https://static.inaturalist.org/photos/630763909/medium.jpg,,2026-01-29,-32.1538024326,115.836708772,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_346065025_630763909.jpg,already_exists
346016123,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,630667198,https://inaturalist-open-data.s3.amazonaws.com/photos/630667198/medium.jpg,cc-by-nc,2026-03-30,-27.4844516476,152.9756126232,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_346016123_630667198.jpg,already_exists
346001206,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,630638355,https://inaturalist-open-data.s3.amazonaws.com/photos/630638355/medium.jpg,cc-by-nc,2026-03-30,-37.8116421695,146.95593973,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_346001206_630638355.jpg,already_exists
345861031,tachyspiza_fasciata,Tachyspiza fasciata,Brown Goshawk,630369725,https://inaturalist-open-data.s3.amazonaws.com/photos/630369725/medium.jpg,cc-by-nc,2026-03-29,-31.8083347768,115.8161303401,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\tachyspiza_fasciata\tachyspiza_fasciata_345861031_630369725.jpg,already_exists
