obs_id,species_key,scientific_name,common_name,photo_id,url,license,date_observed,latitude,longitude,quality_grade,num_agreements,source,local_path,status
348920632,circus_assimilis,Circus assimilis,Spotted Harrier,636425123,https://inaturalist-open-data.s3.amazonaws.com/photos/636425123/medium.jpg,cc-by-nc,2013-07-09,-37.7440158788,145.3105053314,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_348920632_636425123.jpg,already_exists
348920629,circus_assimilis,Circus assimilis,Spotted Harrier,636425112,https://inaturalist-open-data.s3.amazonaws.com/photos/636425112/medium.jpg,cc-by-nc,2018-10-19,-38.026999383,144.5258425699,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_348920629_636425112.jpg,already_exists
348856120,circus_assimilis,Circus assimilis,Spotted Harrier,636306523,https://inaturalist-open-data.s3.amazonaws.com/photos/636306523/medium.jpg,cc-by-nc,2026-04-11,-30.6814642756,151.5033853054,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_348856120_636306523.jpg,already_exists
348830873,circus_assimilis,Circus assimilis,Spotted Harrier,636254249,https://inaturalist-open-data.s3.amazonaws.com/photos/636254249/medium.jpg,cc-by-nc,2026-04-11,-32.76857,151.3030383333,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_348830873_636254249.jpg,already_exists
347665407,circus_assimilis,Circus assimilis,Spotted Harrier,633935393,https://inaturalist-open-data.s3.amazonaws.com/photos/633935393/medium.jpg,cc-by-nc,2026-04-06,-27.2217531457,152.8115864347,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_347665407_633935393.jpg,already_exists
347471249,circus_assimilis,Circus assimilis,Spotted Harrier,633557531,https://inaturalist-open-data.s3.amazonaws.com/photos/633557531/medium.jpg,cc-by-nc,2026-04-05,-27.2217531457,152.8129597257,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_347471249_633557531.jpg,already_exists
347181819,circus_assimilis,Circus assimilis,Spotted Harrier,632987662,https://static.inaturalist.org/photos/632987662/medium.jpg,,2026-04-04,-28.0719933674,152.2430801341,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_347181819_632987662.jpg,already_exists
347167117,circus_assimilis,Circus assimilis,Spotted Harrier,632958172,https://static.inaturalist.org/photos/632958172/medium.jpg,,2026-03-28,-28.0783897244,153.2823706119,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_347167117_632958172.jpg,already_exists
346957310,circus_assimilis,Circus assimilis,Spotted Harrier,632535842,https://inaturalist-open-data.s3.amazonaws.com/photos/632535842/medium.jpg,cc-by-nc,2026-04-03,-32.6073064795,138.5736149844,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_346957310_632535842.jpg,already_exists
346559884,circus_assimilis,Circus assimilis,Spotted Harrier,631748560,https://inaturalist-open-data.s3.amazonaws.com/photos/631748560/medium.jpg,cc-by-nc,2026-03-29,-31.035567995,141.8382104122,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_346559884_631748560.jpg,already_exists
346258831,circus_assimilis,Circus assimilis,Spotted Harrier,631150907,https://inaturalist-open-data.s3.amazonaws.com/photos/631150907/medium.jpg,cc-by-nc,2026-03-31,-30.3174805556,153.0280472222,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_346258831_631150907.jpg,already_exists
345867407,circus_assimilis,Circus assimilis,Spotted Harrier,630368639,https://inaturalist-open-data.s3.amazonaws.com/photos/630368639/medium.gif,cc-by-nc,2019-07-26,-19.2003914519,146.7519431907,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_345867407_630368639.jpg,already_exists
345853528,circus_assimilis,Circus assimilis,Spotted Harrier,630352880,https://inaturalist-open-data.s3.amazonaws.com/photos/630352880/medium.jpg,cc-by-nc,2026-03-29,-28.6965227982,134.9600350356,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_345853528_630352880.jpg,already_exists
345541015,circus_assimilis,Circus assimilis,Spotted Harrier,629733317,https://static.inaturalist.org/photos/629733317/medium.jpg,,2026-03-27,-28.0707046592,152.2441172721,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_345541015_629733317.jpg,already_exists
344346611,circus_assimilis,Circus assimilis,Spotted Harrier,627401077,https://inaturalist-open-data.s3.amazonaws.com/photos/627401077/medium.jpg,cc-by-nc,2026-03-22,-28.6888874347,134.9877465653,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_344346611_627401077.jpg,already_exists
344132274,circus_assimilis,Circus assimilis,Spotted Harrier,626988520,https://inaturalist-open-data.s3.amazonaws.com/photos/626988520/medium.jpg,cc-by-nc,2026-03-07,-28.4397917395,134.191198947,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_344132274_626988520.jpg,already_exists
343970472,circus_assimilis,Circus assimilis,Spotted Harrier,626674891,https://inaturalist-open-data.s3.amazonaws.com/photos/626674891/medium.jpg,cc-by-nc,2026-03-17,-33.6087848253,122.3273471795,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_343970472_626674891.jpg,already_exists
343759408,circus_assimilis,Circus assimilis,Spotted Harrier,626259157,https://inaturalist-open-data.s3.amazonaws.com/photos/626259157/medium.jpg,cc-by-nc,2026-03-19,-27.4257699879,152.4698830391,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_343759408_626259157.jpg,already_exists
341817404,circus_assimilis,Circus assimilis,Spotted Harrier,622341761,https://static.inaturalist.org/photos/622341761/medium.jpg,,2026-03-08,-32.7361650412,151.5342365169,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_341817404_622341761.jpg,already_exists
340744710,circus_assimilis,Circus assimilis,Spotted Harrier,620141811,https://inaturalist-open-data.s3.amazonaws.com/photos/620141811/medium.jpg,cc-by-nc,2026-03-01,-28.000477,151.593893,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_340744710_620141811.jpg,already_exists
340407020,circus_assimilis,Circus assimilis,Spotted Harrier,619465380,https://static.inaturalist.org/photos/619465380/medium.jpg,,2026-02-26,-38.3636866667,145.3159466667,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_340407020_619465380.jpg,already_exists
340283466,circus_assimilis,Circus assimilis,Spotted Harrier,619197738,https://inaturalist-open-data.s3.amazonaws.com/photos/619197738/medium.jpg,cc-by-nc,2026-02-22,-28.8193291121,134.9087239182,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_340283466_619197738.jpg,already_exists
339953990,circus_assimilis,Circus assimilis,Spotted Harrier,618535165,https://inaturalist-open-data.s3.amazonaws.com/photos/618535165/medium.jpg,cc-by-nc,2026-02-22,-34.8372366667,149.5786866667,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_339953990_618535165.jpg,already_exists
339844020,circus_assimilis,Circus assimilis,Spotted Harrier,618310986,https://inaturalist-open-data.s3.amazonaws.com/photos/618310986/medium.jpg,cc-by-nc,2026-01-26,-33.6495947528,150.3729175042,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_339844020_618310986.jpg,already_exists
339683464,circus_assimilis,Circus assimilis,Spotted Harrier,617984316,https://static.inaturalist.org/photos/617984316/medium.jpg,,2026-02-22,-37.9875788885,144.5194605365,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_339683464_617984316.jpg,already_exists
339547351,circus_assimilis,Circus assimilis,Spotted Harrier,617711325,https://static.inaturalist.org/photos/617711325/medium.jpg,,2026-02-07,-38.0238713852,144.5656807512,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_339547351_617711325.jpg,already_exists
339373748,circus_assimilis,Circus assimilis,Spotted Harrier,617356504,https://static.inaturalist.org/photos/617356504/medium.jpg,,2026-02-14,-28.2657735,152.7852803,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_339373748_617356504.jpg,already_exists
338497828,circus_assimilis,Circus assimilis,Spotted Harrier,615597687,https://inaturalist-open-data.s3.amazonaws.com/photos/615597687/medium.jpg,cc-by-nc,2026-02-08,-17.2851217524,145.5124286062,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_338497828_615597687.jpg,already_exists
337909688,circus_assimilis,Circus assimilis,Spotted Harrier,614387467,https://static.inaturalist.org/photos/614387467/medium.jpg,,2026-01-31,-33.8278081473,121.8573797137,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_337909688_614387467.jpg,already_exists
337909510,circus_assimilis,Circus assimilis,Spotted Harrier,614387024,https://static.inaturalist.org/photos/614387024/medium.jpg,,2026-02-09,-28.0707490384,152.2442532524,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_337909510_614387024.jpg,already_exists
337900747,circus_assimilis,Circus assimilis,Spotted Harrier,614368448,https://inaturalist-open-data.s3.amazonaws.com/photos/614368448/medium.jpg,cc-by-nc,2026-02-09,-36.1702331866,140.2475065016,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_337900747_614368448.jpg,already_exists
337741635,circus_assimilis,Circus assimilis,Spotted Harrier,614040972,https://inaturalist-open-data.s3.amazonaws.com/photos/614040972/medium.jpg,cc-by-nc,2026-02-07,-37.994205,144.5325199444,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_337741635_614040972.jpg,already_exists
337724063,circus_assimilis,Circus assimilis,Spotted Harrier,614003845,https://inaturalist-open-data.s3.amazonaws.com/photos/614003845/medium.jpg,cc-by-nc,2017-07-16,-17.3717396,145.5438223,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_337724063_614003845.jpg,already_exists
337442263,circus_assimilis,Circus assimilis,Spotted Harrier,613422906,https://inaturalist-open-data.s3.amazonaws.com/photos/613422906/medium.jpg,cc-by-nc,2018-06-18,-17.3717396,145.5438223,research,3,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_337442263_613422906.jpg,already_exists
337303931,circus_assimilis,Circus assimilis,Spotted Harrier,613141785,https://static.inaturalist.org/photos/613141785/medium.jpg,,2026-01-31,-33.4192822,149.5775008,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_337303931_613141785.jpg,already_exists
337263779,circus_assimilis,Circus assimilis,Spotted Harrier,613059764,https://inaturalist-open-data.s3.amazonaws.com/photos/613059764/medium.jpg,cc-by-nc,2026-01-12,-20.7512526323,116.7947504042,research,4,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_337263779_613059764.jpg,already_exists
337196747,circus_assimilis,Circus assimilis,Spotted Harrier,612925407,https://inaturalist-open-data.s3.amazonaws.com/photos/612925407/medium.jpg,cc-by-nc,2026-02-03,-28.9883341809,134.7670795809,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_337196747_612925407.jpg,already_exists
336905903,circus_assimilis,Circus assimilis,Spotted Harrier,612331153,https://inaturalist-open-data.s3.amazonaws.com/photos/612331153/medium.jpg,cc-by-nc,2026-02-01,-34.462259295,135.9549179031,research,4,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_336905903_612331153.jpg,already_exists
336904181,circus_assimilis,Circus assimilis,Spotted Harrier,612327253,https://inaturalist-open-data.s3.amazonaws.com/photos/612327253/medium.jpg,cc-by-nc,2026-02-01,-36.1675320245,140.2533557817,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_336904181_612327253.jpg,already_exists
336655293,circus_assimilis,Circus assimilis,Spotted Harrier,611824606,https://inaturalist-open-data.s3.amazonaws.com/photos/611824606/medium.jpg,cc-by-nc,2026-01-30,-28.3264185317,152.0573084056,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_336655293_611824606.jpg,already_exists
336647578,circus_assimilis,Circus assimilis,Spotted Harrier,611806831,https://inaturalist-open-data.s3.amazonaws.com/photos/611806831/medium.jpg,cc-by-nc,2026-01-30,-29.9038563756,152.8513728379,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_336647578_611806831.jpg,already_exists
336315559,circus_assimilis,Circus assimilis,Spotted Harrier,611131687,https://inaturalist-open-data.s3.amazonaws.com/photos/611131687/medium.jpg,cc-by-nc,2026-01-27,-27.9912832308,145.5998041782,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_336315559_611131687.jpg,already_exists
336194190,circus_assimilis,Circus assimilis,Spotted Harrier,610880964,https://inaturalist-open-data.s3.amazonaws.com/photos/610880964/medium.jpg,cc-by-nc,2026-01-26,-33.633020711,150.3842928619,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_336194190_610880964.jpg,already_exists
336067848,circus_assimilis,Circus assimilis,Spotted Harrier,610839711,https://inaturalist-open-data.s3.amazonaws.com/photos/610839711/medium.jpg,cc-by-nc,2026-01-24,-38.3694246202,142.4345867158,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_336067848_610839711.jpg,already_exists
335808936,circus_assimilis,Circus assimilis,Spotted Harrier,610121518,https://inaturalist-open-data.s3.amazonaws.com/photos/610121518/medium.jpg,cc-by-nc,2026-01-23,-36.3507481624,140.9501705691,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_335808936_610121518.jpg,already_exists
335802405,circus_assimilis,Circus assimilis,Spotted Harrier,610107996,https://inaturalist-open-data.s3.amazonaws.com/photos/610107996/medium.jpg,cc-by-nc,2026-01-23,-37.365555795,144.3157155164,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_335802405_610107996.jpg,already_exists
335576911,circus_assimilis,Circus assimilis,Spotted Harrier,609651358,https://inaturalist-open-data.s3.amazonaws.com/photos/609651358/medium.jpg,cc-by-nc,2026-01-17,-35.4550190897,144.8537023726,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_335576911_609651358.jpg,already_exists
335458925,circus_assimilis,Circus assimilis,Spotted Harrier,609414702,https://inaturalist-open-data.s3.amazonaws.com/photos/609414702/medium.jpg,cc-by-nc,2026-01-20,-35.9481812959,139.9283698574,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_335458925_609414702.jpg,already_exists
335179449,circus_assimilis,Circus assimilis,Spotted Harrier,608849261,https://inaturalist-open-data.s3.amazonaws.com/photos/608849261/medium.jpg,cc-by-nc,2018-05-15,-27.8254305556,152.9995,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_335179449_608849261.jpg,already_exists
335171071,circus_assimilis,Circus assimilis,Spotted Harrier,608825421,https://inaturalist-open-data.s3.amazonaws.com/photos/608825421/medium.jpg,cc-by-nc,2026-01-17,-26.7204174125,152.7071103735,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_335171071_608825421.jpg,already_exists
334584294,circus_assimilis,Circus assimilis,Spotted Harrier,607638938,https://inaturalist-open-data.s3.amazonaws.com/photos/607638938/medium.jpg,cc-by-nc,2026-01-13,-34.5748220997,142.3835632997,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_334584294_607638938.jpg,already_exists
334481675,circus_assimilis,Circus assimilis,Spotted Harrier,607427840,https://inaturalist-open-data.s3.amazonaws.com/photos/607427840/medium.jpg,cc-by-nc,2026-01-04,-22.7107932778,133.3794016667,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_334481675_607427840.jpg,already_exists
334132828,circus_assimilis,Circus assimilis,Spotted Harrier,606715570,https://static.inaturalist.org/photos/606715570/medium.jpg,,2026-01-10,-37.4221587601,149.7516956356,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_334132828_606715570.jpg,already_exists
334035543,circus_assimilis,Circus assimilis,Spotted Harrier,606519201,https://inaturalist-open-data.s3.amazonaws.com/photos/606519201/medium.jpg,cc-by-nc,2026-01-09,-32.4505009612,116.3193506737,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_334035543_606519201.jpg,already_exists
333669476,circus_assimilis,Circus assimilis,Spotted Harrier,605769537,https://inaturalist-open-data.s3.amazonaws.com/photos/605769537/medium.jpg,cc-by-nc,2019-02-09,-34.4117,137.9318861111,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_333669476_605769537.jpg,already_exists
333567876,circus_assimilis,Circus assimilis,Spotted Harrier,605615992,https://inaturalist-open-data.s3.amazonaws.com/photos/605615992/medium.jpg,cc-by-nc,2019-01-27,-34.5897083333,138.7546861111,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_333567876_605615992.jpg,already_exists
333546566,circus_assimilis,Circus assimilis,Spotted Harrier,605574998,https://inaturalist-open-data.s3.amazonaws.com/photos/605574998/medium.jpg,cc-by-nc,2025-12-20,-27.9870389,145.6093743,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_333546566_605574998.jpg,already_exists
333538453,circus_assimilis,Circus assimilis,Spotted Harrier,605558075,https://inaturalist-open-data.s3.amazonaws.com/photos/605558075/medium.jpg,cc-by-nc,2026-01-05,-34.80831329,147.2827627802,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_333538453_605558075.jpg,already_exists
333286285,circus_assimilis,Circus assimilis,Spotted Harrier,605047897,https://static.inaturalist.org/photos/605047897/medium.jpg,,2026-01-03,-36.7901614989,142.3457337651,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_333286285_605047897.jpg,already_exists
333285507,circus_assimilis,Circus assimilis,Spotted Harrier,605043045,https://inaturalist-open-data.s3.amazonaws.com/photos/605043045/medium.jpg,cc-by-nc,2019-07-16,-12.5694361111,131.3042222222,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_333285507_605043045.jpg,already_exists
332932075,circus_assimilis,Circus assimilis,Spotted Harrier,604325990,https://inaturalist-open-data.s3.amazonaws.com/photos/604325990/medium.jpg,cc-by-nc,2025-10-13,-19.2127,146.7597,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_332932075_604325990.jpg,already_exists
332869075,circus_assimilis,Circus assimilis,Spotted Harrier,604191318,https://inaturalist-open-data.s3.amazonaws.com/photos/604191318/medium.jpg,cc-by-nc,2019-12-14,-28.8624111111,114.6478222222,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_332869075_604191318.jpg,already_exists
332843689,circus_assimilis,Circus assimilis,Spotted Harrier,604138992,https://inaturalist-open-data.s3.amazonaws.com/photos/604138992/medium.jpg,cc-by-nc,2019-11-09,-21.9349277778,114.1349861111,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_332843689_604138992.jpg,already_exists
332843687,circus_assimilis,Circus assimilis,Spotted Harrier,604138770,https://inaturalist-open-data.s3.amazonaws.com/photos/604138770/medium.jpg,cc-by-nc,2019-11-09,-21.9381638889,114.1321972222,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_332843687_604138770.jpg,already_exists
332801694,circus_assimilis,Circus assimilis,Spotted Harrier,604049797,https://inaturalist-open-data.s3.amazonaws.com/photos/604049797/medium.jpg,cc-by-nc,2019-11-02,-21.7858305556,114.1651527778,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_332801694_604049797.jpg,already_exists
332711861,circus_assimilis,Circus assimilis,Spotted Harrier,603864297,https://inaturalist-open-data.s3.amazonaws.com/photos/603864297/medium.jpg,cc-by-nc,2020-11-22,-32.6907708779,138.6092681946,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_332711861_603864297.jpg,already_exists
332652110,circus_assimilis,Circus assimilis,Spotted Harrier,603749992,https://static.inaturalist.org/photos/603749992/medium.jpg,,2025-12-30,-32.8735055556,119.5474611111,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_332652110_603749992.jpg,already_exists
332405204,circus_assimilis,Circus assimilis,Spotted Harrier,603245798,https://inaturalist-open-data.s3.amazonaws.com/photos/603245798/medium.jpg,cc-by-nc,2019-09-16,-17.9386138889,122.2695666667,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_332405204_603245798.jpg,already_exists
332246944,circus_assimilis,Circus assimilis,Spotted Harrier,602921311,https://inaturalist-open-data.s3.amazonaws.com/photos/602921311/medium.jpg,cc-by-nc,2019-08-09,-15.5491055556,128.2597416667,research,2,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_332246944_602921311.jpg,already_exists
332242981,circus_assimilis,Circus assimilis,Spotted Harrier,602912729,https://inaturalist-open-data.s3.amazonaws.com/photos/602912729/medium.jpg,cc-by,2025-12-26,-37.9477568,145.5366497997,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_332242981_602912729.jpg,already_exists
332123278,circus_assimilis,Circus assimilis,Spotted Harrier,602666176,https://static.inaturalist.org/photos/602666176/medium.jpg,,2007-12-27,-35.3141212386,149.1623062443,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_332123278_602666176.jpg,already_exists
332013561,circus_assimilis,Circus assimilis,Spotted Harrier,602439413,https://inaturalist-open-data.s3.amazonaws.com/photos/602439413/medium.jpg,cc-by-nc,2025-12-25,-35.9255856175,140.5091582348,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_332013561_602439413.jpg,already_exists
331910034,circus_assimilis,Circus assimilis,Spotted Harrier,602224963,https://inaturalist-open-data.s3.amazonaws.com/photos/602224963/medium.jpg,cc-by-nc,2025-04-20,-29.167273,142.04216,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_331910034_602224963.jpg,already_exists
331910033,circus_assimilis,Circus assimilis,Spotted Harrier,602224964,https://inaturalist-open-data.s3.amazonaws.com/photos/602224964/medium.jpg,cc-by-nc,2025-04-18,-33.151901,146.311447,research,1,iNaturalist,C:\Projects\raptor_australia\dataset\raw\circus_assimilis\circus_assimilis_331910033_602224964.jpg,already_exists
