species_key,split,filename
elanus_axillaris,train,ala_b82ab05b-07c8-4746-98e9-2de24c30604d.jpg
elanus_axillaris,train,ala_0c825ab8-452f-4676-abdb-815ec571a4a0.jpg
elanus_axillaris,train,ala_9ff8ee75-8ad8-4cef-8a74-3111ca431f18.jpg
elanus_axillaris,train,ala_a2bd1332-8e75-4664-808a-db7a6124d8c9.jpg
elanus_axillaris,train,ala_a478360a-4e63-453e-bfc5-b4f267b44bef.jpg
elanus_axillaris,train,ala_81d4f024-7e52-4a5f-bd0b-813c6f23d8cd.jpg
elanus_axillaris,train,ala_724a85ca-9204-4b2f-9cee-ae398cfd422e.jpg
elanus_axillaris,train,ala_65a6dab3-b109-46f4-8ad9-78244c30e9b2.jpg
elanus_axillaris,train,ala_aba27e92-2475-412d-9637-31d86dd94f8a.jpg
elanus_axillaris,train,ala_fe5cb6e8-fc70-4497-aa94-3831f81e40c3.jpg
elanus_axillaris,train,ala_29678be5-c395-401a-adfa-4038865667a1.jpg
elanus_axillaris,train,ala_8793b730-7e5e-45b4-a777-09276a69e72b.jpg
elanus_axillaris,train,elanus_axillaris_341006423_620679182.jpg
elanus_axillaris,train,ala_0d48126e-162a-4f25-92f9-1ff39822b9a3.jpg
elanus_axillaris,train,ala_55cc195c-86bc-484f-abbb-71d6c8447e7a.jpg
elanus_axillaris,train,ala_9968370b-ece6-41a1-a1c5-81563db93682.jpg
elanus_axillaris,train,ala_a376ca54-ed73-4ab6-b852-012e58f02508.jpg
elanus_axillaris,train,ala_6fae3b5d-5639-4f74-898b-98ee47f3e6ce.jpg
elanus_axillaris,train,ala_b106cb6b-1e10-4f89-92c6-e660c85f3fce.jpg
elanus_axillaris,train,ala_729fb499-c08b-42b1-9159-0cabd325946b.jpg
elanus_axillaris,train,ala_1fbf79b1-ccbe-4f7d-8ede-f77254e3ce9b.jpg
elanus_axillaris,train,ala_20720341-8184-4ada-b22b-f10196d28f69.jpg
elanus_axillaris,train,ala_c435ce0d-3f66-411f-b84b-2e9ebb4eba0f.jpg
elanus_axillaris,train,ala_d0387db2-628e-40fc-b6f9-c7239f7b78cc.jpg
elanus_axillaris,train,elanus_axillaris_342885936_624485152.jpg
elanus_axillaris,train,ala_2aac2ad8-c58b-46dd-b115-a170f5fa4cef.jpg
elanus_axillaris,train,ala_ce2f85fc-4dcd-466d-a8bf-9911374244df.jpg
elanus_axillaris,train,ala_6ea2ba3b-4286-4abe-888a-2b1aa8efe4d6.jpg
elanus_axillaris,train,ala_ef5d73a5-d382-4e1e-a2aa-be69b7443039.jpg
elanus_axillaris,train,ala_a5ecc5e3-d512-49a8-ba44-c4d655efac7f.jpg
elanus_axillaris,train,ala_421402a2-6d63-4572-9fce-1fd9748a81e2.jpg
elanus_axillaris,train,ala_cda42520-36fe-4439-a1a1-5fa2dfee108f.jpg
elanus_axillaris,train,ala_bbb685af-71c5-4a2f-ae55-89baf770a74f.jpg
elanus_axillaris,train,ala_04af0ad4-84cf-43c9-b4a4-c803ff129608.jpg
elanus_axillaris,train,ala_c553ae6c-22e6-400c-87aa-7d589c5e7dae.jpg
elanus_axillaris,train,ala_c3bf1a1e-516c-40ec-b6b6-e41c0479d991.jpg
elanus_axillaris,train,elanus_axillaris_342970999_624655161.jpg
elanus_axillaris,train,ala_989b1674-d8cd-4907-a0d5-49eb013417b8.jpg
elanus_axillaris,train,ala_c65580d7-dd52-4ed2-bdf6-a71548296216.jpg
elanus_axillaris,train,elanus_axillaris_343920707_626575587.jpg
elanus_axillaris,train,ala_c45ea6ab-7a41-4581-86ca-dbe8fed38972.jpg
elanus_axillaris,train,ala_7316b5fb-7c81-4329-8704-133fca5809d7.jpg
elanus_axillaris,train,ala_fc2ceeae-89a3-4ba7-9430-ca6ea968ddbd.jpg
elanus_axillaris,val,ala_d41b117e-d5ad-4d09-810c-0d50b76a88ed.jpg
elanus_axillaris,val,ala_7fcf52dc-d53d-40df-adb9-e50e0cfc5800.jpg
elanus_axillaris,val,ala_7caaf604-3dec-47e5-a347-9ae3c06e3841.jpg
elanus_axillaris,val,elanus_axillaris_338292530_615171589.jpg
elanus_axillaris,val,elanus_axillaris_346265406_631163290.jpg
elanus_axillaris,val,ala_1faa0b58-e3e6-4df3-b6b9-a923c053c423.jpg
elanus_axillaris,val,ala_c54f2015-1be4-4cef-90c4-54f8b2835457.jpg
elanus_axillaris,val,elanus_axillaris_337256966_613044458.jpg
elanus_axillaris,test,ala_42ff21cb-bfdd-403e-87ce-6097d277e076.jpg
elanus_axillaris,test,ala_dfef4d28-e2d4-449a-9293-e637b0878be8.jpg
elanus_axillaris,test,ala_4a3636a9-f6d4-44dd-8adb-e9155e2767b1.jpg
elanus_axillaris,test,ala_62b84168-2885-4658-8ac1-44e654a6b40e.jpg
elanus_axillaris,test,ala_7d22ff83-c911-4ca3-9f1a-e375909d50fd.jpg
elanus_axillaris,test,ala_819b7220-7f25-4e3b-a477-8f48061f966e.jpg
elanus_axillaris,test,ala_8f2cf7b1-7da8-478b-bc58-9783c2004261.jpg
elanus_axillaris,test,ala_1bcf59f7-2f1c-48e9-89e9-1cec6c8cf7be.jpg
elanus_axillaris,test,ala_4fe2297c-f902-49d8-b147-ea93c46ca648.jpg
elanus_axillaris,test,elanus_axillaris_344066743_626860443.jpg
falco_cenchroides,train,ala_73ceb7b6-7397-42ba-87ae-4f141dec5ca7.jpg
falco_cenchroides,train,ala_5ced3518-2c10-453c-89f3-dccb5383a2d7.jpg
falco_cenchroides,train,ala_d9f6e323-ff07-47b8-8f98-a1da5928cc83.jpg
falco_cenchroides,train,ala_6d7b1485-8347-4cce-8e61-387e8db7faa9.jpg
falco_cenchroides,train,ala_abc6a9b5-4621-45fb-bd2d-22d492648748.jpg
falco_cenchroides,train,ala_18d67462-4dad-4ab9-9cf2-14a033d5c67b.jpg
falco_cenchroides,train,ala_a0125c5a-ff47-4ba4-b68d-73fc2aca4a09.jpg
falco_cenchroides,train,ala_bfaa641c-d85b-4fa3-b11c-766f250486b3.jpg
falco_cenchroides,train,ala_10749e2b-9b5b-4865-aea0-d4928ee2777e.jpg
falco_cenchroides,train,ala_d286c7ba-2701-4b9c-b08b-bc43777013f3.jpg
falco_cenchroides,train,ala_c970030e-c5e7-41bb-a51c-d0c0d9d31a83.jpg
falco_cenchroides,train,falco_cenchroides_348960347_636508222.jpg
falco_cenchroides,train,ala_3c4266e2-256a-47c1-a763-812e182625c2.jpg
falco_cenchroides,train,ala_626f581a-8685-4e79-bac1-815a1403c8f0.jpg
falco_cenchroides,train,ala_456007b8-a481-440d-8d7d-c043be109481.jpg
falco_cenchroides,train,ala_c82b4dda-959f-456c-b6cf-93cd2fbb5690.jpg
falco_cenchroides,train,ala_a3b1643a-0133-41a6-af0f-f6739d5ca878.jpg
falco_cenchroides,train,ala_c16dced6-07db-4cb9-89d0-bcb4199c1aaa.jpg
falco_cenchroides,train,ala_f113dc06-36bd-43ce-ba53-30cfdf0faa18.jpg
falco_cenchroides,train,ala_d02f51e3-60c0-48ce-b3a4-f15370cc8663.jpg
falco_cenchroides,train,ala_95d6e1ab-9252-4dec-bdb4-fed2a6e29a2f.jpg
falco_cenchroides,train,ala_b53346a6-e87e-490f-896b-602ccaac6bed.jpg
falco_cenchroides,train,ala_cec4bf2e-01e9-4592-8aff-0e8472d1c07a.jpg
falco_cenchroides,train,ala_6f30571d-395e-4b36-b5a1-0bf8bcd23727.jpg
falco_cenchroides,train,ala_d319065f-5d42-4f28-a200-6b6482b6decb.jpg
falco_cenchroides,train,ala_1a7f52c0-c4f3-4f6e-985a-6b3849c6e836.jpg
falco_cenchroides,train,ala_5fc205e8-d42c-4040-8d9a-afd484ba2d19.jpg
falco_cenchroides,train,ala_9561100f-ddd3-4690-87dc-e8e701158740.jpg
falco_cenchroides,train,ala_a7c09ae1-02af-41bf-a69c-a4c6bc6b14ce.jpg
falco_cenchroides,train,ala_fcbc6bf0-32ee-486a-a7e1-b6aa46dfd75b.jpg
falco_cenchroides,train,falco_cenchroides_351388405_641234802.jpg
falco_cenchroides,train,ala_73c59fb5-5e16-44e2-924d-5a257fec8184.jpg
falco_cenchroides,train,ala_e9af87d6-e9ff-47f4-bfeb-5e26bcec242d.jpg
falco_cenchroides,train,ala_141bf7db-3688-4c3d-a6de-59e2d5d53198.jpg
falco_cenchroides,train,ala_d38f14df-6f18-4b3d-a16e-61a29dcb3503.jpg
falco_cenchroides,train,ala_e2cca998-ec0e-49e8-98b8-a796ab8243fa.jpg
falco_cenchroides,train,ala_1b664682-7563-4d8e-9b4f-851d5fa71ae1.jpg
falco_cenchroides,train,ala_b381c4d9-952d-487b-91e8-567944c61b15.jpg
falco_cenchroides,train,ala_688e3329-e6cf-4926-9ae2-b9bb0c03d0dc.jpg
falco_cenchroides,train,ala_f3d5b2a5-c7ce-4159-8672-8d382250ca8e.jpg
falco_cenchroides,train,ala_1c6ab284-c000-4d1e-a955-74736667a283.jpg
falco_cenchroides,train,ala_00d29c67-29cc-4c02-9468-48241ea5a061.jpg
falco_cenchroides,train,falco_cenchroides_344314169_627340463.jpg
falco_cenchroides,train,ala_f4d29cd4-e780-4b43-ad0f-499c36b131cc.jpg
falco_cenchroides,train,falco_cenchroides_348397369_635390284.jpg
falco_cenchroides,train,ala_da16df69-fc1d-4811-a7b2-f6a36d911b45.jpg
falco_cenchroides,train,ala_75939d8f-515e-4516-aa7a-10b7c3d2b6b1.jpg
falco_cenchroides,train,ala_a0565f7e-72ff-414d-a0c2-d047d817175a.jpg
falco_cenchroides,train,ala_b6a92e90-4776-4b5d-96e1-58a4c257a41e.jpg
falco_cenchroides,train,ala_b0a58c72-9db5-4c71-883f-fd10bda131a0.jpg
falco_cenchroides,train,ala_bf2a4def-f132-47b4-8129-dc4a180783c9.jpg
falco_cenchroides,train,ala_282d174e-d4ff-4891-a2c7-b153a5556f61.jpg
falco_cenchroides,train,falco_cenchroides_349163963_636906366.jpg
falco_cenchroides,train,ala_ebf7b229-bfdd-4c6e-be3b-ed9c7b6c69c1.jpg
falco_cenchroides,train,ala_a721fb53-ffca-44da-8d99-a1c3eb48cf1a.jpg
falco_cenchroides,train,ala_9d324f16-0256-4fec-9405-c68297321e6b.jpg
falco_cenchroides,val,falco_cenchroides_351400068_641262815.jpg
falco_cenchroides,val,falco_cenchroides_341805445_622316465.jpg
falco_cenchroides,val,ala_1202e30f-e96d-4662-af0d-cdaf1cb5d158.jpg
falco_cenchroides,val,ala_014a4dc3-acb5-4f39-987f-753147bd4ac0.jpg
falco_cenchroides,val,ala_06560f0c-b9ff-4207-be8e-9fbef6111d36.jpg
falco_cenchroides,val,ala_84fa505c-94d3-476e-b98c-82867519f1e7.jpg
falco_cenchroides,val,ala_a57f90c8-90db-4dc4-b8f3-58860e2e3600.jpg
falco_cenchroides,test,ala_1f295723-33c1-4b5b-914a-be7cd60b1644.jpg
falco_cenchroides,test,ala_28a479e5-ca42-4ec7-bbda-d7ea4ac8869a.jpg
falco_cenchroides,test,ala_5b18abc1-7c0e-4af4-bf70-6baa76295680.jpg
falco_cenchroides,test,ala_85bac252-2ff9-45e5-a451-abca5891c974.jpg
falco_cenchroides,test,ala_9d01cb4d-15c8-4bed-906a-b0b4336edfa5.jpg
falco_cenchroides,test,ala_a2a5b5eb-257b-4bc0-802d-ffd7fca028ff.jpg
falco_cenchroides,test,ala_08c9a68c-0109-4ead-b2b7-91510c9a7f58.jpg
falco_cenchroides,test,ala_2cb81f61-b6b1-4340-8888-6706ce483ecd.jpg
falco_peregrinus,train,ala_e1fa5ee6-2e49-446d-939c-8ae66d3a434d.jpg
falco_peregrinus,train,ala_834ff8db-5271-484d-b1b8-ae900cd1eced.jpg
falco_peregrinus,train,falco_peregrinus_323157715_584718055.jpg
falco_peregrinus,train,ala_430e26f5-3ebc-44c8-a089-9d33379f2e24.jpg
falco_peregrinus,train,ala_576786bd-6117-4616-b9fb-5da73efcf400.jpg
falco_peregrinus,train,ala_7a3c1fdc-d1c1-4052-9154-7e092e9b731f.jpg
falco_peregrinus,train,falco_peregrinus_326405192_591150467.jpg
falco_peregrinus,train,falco_peregrinus_338383625_615391116.jpg
falco_peregrinus,train,ala_ae85c63e-611e-4cb7-9b97-9d16658551a7.jpg
falco_peregrinus,train,ala_79bb9580-e207-42fa-ac41-4407d6ff7b9e.jpg
falco_peregrinus,train,ala_3ac16a06-8cb3-48ff-9489-d75b04e5f2d3.jpg
